id,created_at,text,label
576354757071233024,Fri Mar 13 12:10:56 +0000 2015,#southpacificocean #maritime #shipping #wx #news severe tropical #cyclone #pam cat5 #17p #hurricane warning httpAddress http httpAddress 5i50xqmsc1,Caution and advice
576431771140620288,Fri Mar 13 17:16:58 +0000 2015,mt usrId a red alert has been issued as #cyclonepam lashes httpAddress here s the latest cont http httpAddress wl7ov5cnod,Caution and advice
576433585391067139,Fri Mar 13 17:24:11 +0000 2015,flooding in vanuatu as cyclone hits with maximum strength http httpAddress ytpoxbjaus,Infrastructure and utilities
576440929084706817,Fri Mar 13 17:53:21 +0000 2015,join me amp ; lady pam tomorrow at the stone mountain campus DD am ! http httpAddress 5wvsvu6lip,Not related or irrelevant
576433285124911104,Fri Mar 13 17:22:59 +0000 2015,plastic pam ? anderson sports dramatically different facial features at movie premiere http httpAddress dqwuavoo2q,Not related or irrelevant
576437978941165568,Fri Mar 13 17:41:38 +0000 2015,top asian news at D DD httpAddress gmt wellngton new zealand ap an extremely powerful cyclone blew over httpAddress http httpAddress jbhr2kporh,Other relevant information
576440154941952000,Fri Mar 13 17:50:17 +0000 2015,cyclone pam nears vanuatu after hitting south pacific nations  watch yourselves i ve got a cyclone named after me ! http httpAddress zh0g7o51ky,Caution and advice
576444896829112322,Fri Mar 13 18:09:07 +0000 2015,man two days ago the gfs nailed the track of cyclone pam as it passed efate to within a httpAddress that s httpAddress,Not related or irrelevant
576439600622731264,Fri Mar 13 17:48:05 +0000 2015,usrId pim pam crack es lo que te llevas tu jajajaja cause i m only a crack in this castle of glass momento musical de linkin park,Not related or irrelevant
576436192717176832,Fri Mar 13 17:34:32 +0000 2015,cyclone pam mtsat infrared loop http httpAddress rkj4kkyzu7,Caution and advice
576436289463025664,Fri Mar 13 17:34:55 +0000 2015,pam rated us D out of D ! thanks for saving me from diy sos httpAddress happy lunch in the httpAddress http httpAddress szlfnkjxbm,Not related or irrelevant
576443970630381568,Fri Mar 13 18:05:27 +0000 2015,super cyclone changes usrId httpAddress http httpAddress j7r04dsfp0,Not related or irrelevant
576444195872874496,Fri Mar 13 18:06:20 +0000 2015,pam oliver s nfl coverage will httpAddress fox has asked the DD year old sideline reporter back for D more seasons ! http httpAddress 7eddiwhi3k,Not related or irrelevant
576437314064240640,Fri Mar 13 17:39:00 +0000 2015,usrId notsierra you and chloe shall rise against the pam,Not related or irrelevant
576432737298464768,Fri Mar 13 17:20:48 +0000 2015,links only bizaar DD bi0metrics ; ebola DD DD dead ; india bizaar weddings ; massive cyclone http httpAddress 5diweb93de via usrId,Not related or irrelevant
576434721703460864,Fri Mar 13 17:28:41 +0000 2015,i am titan how about you ? cyclone joker http httpAddress 16zbfn9rga,Not related or irrelevant
576433757315543040,Fri Mar 13 17:24:52 +0000 2015,beautiful satellite image of #pam http httpAddress akzz7gvarl,Other relevant information
576445214564331520,Fri Mar 13 18:10:23 +0000 2015,there are so many more cyclone fans down here than jayhawk fans y httpAddress this must httpAddress #rockchalk #kubball,Not related or irrelevant
576436175314911232,Fri Mar 13 17:34:28 +0000 2015,rick is back in pam s good graces bc he took D lemon bars httpAddress #boldandbeautiful,Not related or irrelevant
576436749720633344,Fri Mar 13 17:36:45 +0000 2015,usrId i feel like i can help with the pan pam httpAddress,Not related or irrelevant
576440139221581827,Fri Mar 13 17:50:13 +0000 2015,cyclone marcia claims surpass DD httpAddress subscribe for #reinsurance #news updates that matter from http httpAddress fp0k96lccq,Infrastructure and utilities
576435280644714496,Fri Mar 13 17:30:55 +0000 2015,ctrn 4q14 q amp ; a pam suntrust branded component evolution vs . last year ? evp its very small amount amp ; only up against 1q13 D .,Not related or irrelevant
576434882995453952,Fri Mar 13 17:29:20 +0000 2015,mt usrId #vanuatu latest reports from usrId usrId usrId usrId amp ; more on #cyclonepam http httpAddress ruf6be2ler #tcpam,Caution and advice
576434808462671872,Fri Mar 13 17:29:02 +0000 2015,Dr Dh 0e bow pam D bow D end Drd recap https httpAddress cbsygjwvoz,Not related or irrelevant
576440963545063425,Fri Mar 13 17:53:30 +0000 2015,httpAddress a httpAddress #cyclonepam image via mashable http httpAddress bc5rzk5n5z the weather channel weatherchann http httpAddress ygrlynwavu,Other relevant information
576441887386652672,Fri Mar 13 17:57:10 +0000 2015,tiny island nation of #vanuatu subject to tremendous usrId documentary recently is being thrashed by cat D hurricane w no defences,Other relevant information
576441705857196033,Fri Mar 13 17:56:27 +0000 2015,tropical cyclone olwyn landfalls as nasa s terra satellite flies overhead http httpAddress eydmjnsxga #space,Not related or irrelevant
576438604890689536,Fri Mar 13 17:44:07 +0000 2015,cyclones the arctic co2 from china and httpAddress it s all httpAddress and all httpAddress let the weekend debate begin ! http httpAddress ib8uj8ysj7,Not related or irrelevant
576443089130102784,Fri Mar 13 18:01:56 +0000 2015,intense storms in #pam s eyewall battering #vanuatu w 160mph winds as it makes httpAddress http httpAddress ro4n9z1kfr,Infrastructure and utilities
576442326106652672,Fri Mar 13 17:58:54 +0000 2015,join us at virgin money cyclone DD DD httpAddress DD DD DD DD or DD6 miles with beautiful views something for everyone ! http httpAddress oaemwp63vn,Other relevant information
576443417376378881,Fri Mar 13 18:03:15 +0000 2015,mom yeah ! you d have to drug me to get me to be a cyclone httpAddress #classicjane #dedication,Not related or irrelevant
576435251045511169,Fri Mar 13 17:30:48 +0000 2015,#newsupdate worst case scenario feared as cyclone pam hits vanuatu tvnz http httpAddress ipvscmocbm httpAddress http httpAddress wjcfygxwlj #retweet,Caution and advice
576441546062446592,Fri Mar 13 17:55:49 +0000 2015,video tracking cyclonepam http httpAddress b96o6aowjc,Other relevant information
576441161096658944,Fri Mar 13 17:54:17 +0000 2015,high alert cat D super cyclone pam heading towards newzealand http httpAddress ch0rbjfgpd,Other relevant information
576437609221615617,Fri Mar 13 17:40:10 +0000 2015,pamela anderson s handsome son steals the show whoa ! that is one handsome celebrity spawn ! pam httpAddress http httpAddress 8jpaoc2awg #slavetrade,Not related or irrelevant
576435029246676992,Fri Mar 13 17:29:55 +0000 2015,mt usrId 100s of families in makeshift houses which will not withstand storm usrId on #cyclonepam http httpAddress qegarby9yl,Displaced people
576439413888008192,Fri Mar 13 17:47:20 +0000 2015,pam s fight against ms medical expenses youcaring https httpAddress 7o7rsqmveg,Not related or irrelevant
576438242993664001,Fri Mar 13 17:42:41 +0000 2015,as #cyclonepam hits world looks to #sendai2015 for a better approach to disaster risk http httpAddress 6q1yljqluk #wcdrr http httpAddress ow0yzru2ex,Not related or irrelevant
576440226018562048,Fri Mar 13 17:50:34 +0000 2015,one of the strongest south pacific storms in years has made a direct hit on vanuatu capital port vila raising fears of mass httpAddress,Other relevant information
576440131810381826,Fri Mar 13 17:50:11 +0000 2015,ridge often sounds like such a damn child ! man up ! he s like DD yrs older then everyone in that room ! except for httpAddress lol #boldandbeautiful,Not related or irrelevant
576441601909751809,Fri Mar 13 17:56:02 +0000 2015,use could users celebrate up cyclone,Not related or irrelevant
576443501220470784,Fri Mar 13 18:03:35 +0000 2015,terrible news from httpAddress http httpAddress gqm2shlbd0,Other relevant information
576442148511309825,Fri Mar 13 17:58:12 +0000 2015,pam tillis faved my tweet from last night lt ;3,Not related or irrelevant
576445680937406465,Fri Mar 13 18:12:14 +0000 2015,jack downing will wear httpAddress garrick perry will wear httpAddress both expected to make their cyclone debuts httpAddress,Not related or irrelevant
576436633286774784,Fri Mar 13 17:36:17 +0000 2015,usrId president bo i can ans if you follow me period r u keeping an eye on cyclone pam ? n it s on pacific ocean hope ca is httpAddress,Not related or irrelevant
576440036989751296,Fri Mar 13 17:49:49 +0000 2015,cyclone pam even my hotel is shaking http httpAddress yadlwi2suq #vanuatu,Other relevant information
576442725127573505,Fri Mar 13 18:00:30 +0000 2015,usrId usrId um httpAddress glad i m not in #vanuatu on httpAddress this one could be devastatingly bad ! #thinkingofyou #pamisabitch,Not related or irrelevant
576440572015206401,Fri Mar 13 17:51:56 +0000 2015,#tuvulu population 10k state of emergency declared http httpAddress b8ffczhrlr #hmrd #tcpam,Caution and advice
576445262006104065,Fri Mar 13 18:10:34 +0000 2015,usrId considering its remote location that s a huge httpAddress #pam,Not related or irrelevant
576442003480670208,Fri Mar 13 17:57:38 +0000 2015,would martin be the same if pam was gina an gina was pam ?,Not related or irrelevant
576433323343478784,Fri Mar 13 17:23:08 +0000 2015,my brother mark callen pam and hadley grecia http httpAddress 32mvxo9g2c,Not related or irrelevant
576445162001289216,Fri Mar 13 18:10:11 +0000 2015,who named a severe storm system #pam ?!?,Not related or irrelevant
576435071650938880,Fri Mar 13 17:30:05 +0000 2015,attention new usrId pam members ! arriving early to #sla2015 ? join us for the newcomer s dinner on D DD at httpAddress rsvp http httpAddress 1ahrbiayoh,Not related or irrelevant
576439433009958912,Fri Mar 13 17:47:25 +0000 2015,usrId usrId which one are you pam ?,Not related or irrelevant
576437680994537472,Fri Mar 13 17:40:27 +0000 2015,storm brings DD mph winds to pacific island ofvanuatu http httpAddress orfoemoqfu,Other relevant information
576439582897651712,Fri Mar 13 17:48:00 +0000 2015,it appears pams handsome son is dating disney darling bella thorne ! oh,Not related or irrelevant
576440955152166912,Fri Mar 13 17:53:28 +0000 2015,thinking of everyone in #vanuatu and waiting for updates #cyclonepam,Sympathy and emotional support
576435683268624384,Fri Mar 13 17:32:31 +0000 2015,let me be honest isn t honest at all by usrId on usrId https httpAddress sswdigg6fz,Not related or irrelevant
576433311297372160,Fri Mar 13 17:23:05 +0000 2015,#cyclonepam bearing down in the pacific update from local #climatejustice organizers #prayforthepacific http httpAddress eleijmclnn,Sympathy and emotional support
576438720003502080,Fri Mar 13 17:44:35 +0000 2015,cyclone pam http httpAddress kqacoqa8qu,Other relevant information
576444082295296000,Fri Mar 13 18:05:53 +0000 2015,is that the neo armstrong cyclone jet armstrong cannon ? it s pretty amazing oi .,Not related or irrelevant
576440615958814720,Fri Mar 13 17:52:07 +0000 2015,plastic pam ? anderson sports dramatically different facial features at movie premiere has pamela anderson httpAddress http httpAddress u8rs150u6f,Not related or irrelevant
576441508166901761,Fri Mar 13 17:55:39 +0000 2015,panda D mos old terrier mix female spayed photo by pam doughty http httpAddress iraplxkzsl,Not related or irrelevant
576442340665098240,Fri Mar 13 17:58:58 +0000 2015,usrId no worries at all pam ! we are more grateful to know you re using canva ! cheers to many more designs and awesome stuff ! eb,Not related or irrelevant
576441787004424192,Fri Mar 13 17:56:46 +0000 2015,#solomonislands #anutu island population DD phones amp ; radio down http httpAddress fiatbmgo22 #tcpam #hmrd,Caution and advice
576434838506381312,Fri Mar 13 17:29:09 +0000 2015,usrId vanuatu not enough coffee this httpAddress,Not related or irrelevant
576439248833802240,Fri Mar 13 17:46:41 +0000 2015,wild weather warning as cyclone approaches new zealand herald http httpAddress ijjdjyj6zq,Caution and advice
576445089003749376,Fri Mar 13 18:09:53 +0000 2015,south pacific cyclone kills dozens http httpAddress zkl27xsob9 sale http httpAddress neiwkxgvpb #news,Injured or dead people
576434938142048256,Fri Mar 13 17:29:33 +0000 2015,usrId hello we wanted to know as pam mam how many cutomers u hav,Not related or irrelevant
576441416936779776,Fri Mar 13 17:55:18 +0000 2015,wa emergency warning cyclone francois peron national park DD DD DD 24pm awst #dfes http httpAddress hkbzbdfnnk http httpAddress bechtvnnhv,Not related or irrelevant
576441778125025281,Fri Mar 13 17:56:44 +0000 2015,#cyclonepam batters httpAddress http httpAddress krrfuddnqu,Other relevant information
576441577234673664,Fri Mar 13 17:55:56 +0000 2015,vanuatu monster makes direct hit on island http httpAddress ykikofs0ci,Other relevant information
576436496145608704,Fri Mar 13 17:35:45 +0000 2015,eco more than DD DD people at risk as cyclone pam bears down on vanuatu reuters a massive storm is httpAddress http httpAddress gy3curnvst,Other relevant information
576441849230991360,Fri Mar 13 17:57:01 +0000 2015,#vanuatu big hugs to usrId for helping DD ppl including D #dafn into evac centers http httpAddress 1v7odusfws #tcpam #hmrd,Displaced people
576434932433588224,Fri Mar 13 17:29:32 +0000 2015,summer cyclone bavi brewing moving to philippines abs cbn news http httpAddress woveqrctpy #typhoon,Not related or irrelevant
576436690211868672,Fri Mar 13 17:36:31 +0000 2015,cyclone http httpAddress gof2rifgyx,Other relevant information
576433968637218817,Fri Mar 13 17:25:42 +0000 2015,i cant believe josh met pam,Not related or irrelevant
576442367558885376,Fri Mar 13 17:59:04 +0000 2015,that s why you win your matches !! http httpAddress oazfsmjugf #jamaicaobserverandroidapp via usrId,Not related or irrelevant
576439091513823232,Fri Mar 13 17:46:03 +0000 2015,usrId httpAddress not sure cyclone fans can handle another game like httpAddress crazy crazy emotional ride,Not related or irrelevant
576432568675016704,Fri Mar 13 17:20:08 +0000 2015,ottawa cyclone basketball from state semi finals today vs basehor on httpAddress details here usrId usrId http httpAddress jlmjfjrylv,Not related or irrelevant
576434915178233856,Fri Mar 13 17:29:28 +0000 2015,not cyclone pam ! she about to be a mess !,Not related or irrelevant
576456414412947457,Fri Mar 13 18:54:53 +0000 2015,i still cry whenever i watch jim and pam get married,Not related or irrelevant
576457756690886656,Fri Mar 13 19:00:13 +0000 2015,live tonight at D 30p cyclone gymnastics vs . temple,Not related or irrelevant
576452841935646721,Fri Mar 13 18:40:42 +0000 2015,#nrlsharksbroncos vanuatu friday the 13th #forvreb wonderful sense break your httpAddress the story of love https httpAddress wobxdo66if,Not related or irrelevant
576446755631284224,Fri Mar 13 18:16:31 +0000 2015,we finally get a cyclone after DD years and it turns out to be the most pansy ass little httpAddress i m hurt mother httpAddress irreparably httpAddress,Not related or irrelevant
576453515477843968,Fri Mar 13 18:43:22 +0000 2015,cyclone joker !,Not related or irrelevant
576458099885637632,Fri Mar 13 19:01:35 +0000 2015,cat D #cyclonepam has passed over #vanuatu s capital port httpAddress 2D0 km h httpAddress updates throughout the morning on usrId,Other relevant information
576457532534738944,Fri Mar 13 18:59:20 +0000 2015,usrId was impersonating me with her avatar now capt pam httpAddress this is not a pilot for american airlines or a 99 . be you ! #avgeek,Not related or irrelevant
576453526752215040,Fri Mar 13 18:43:25 +0000 2015,new content of vanuatu in http httpAddress h9nsvgwini #newzealand,Other relevant information
576448523962589185,Fri Mar 13 18:23:32 +0000 2015,thanks to #cyclone olwyn our #roadtrip up to #coralbay was ended prematurely in denham what stays are the #memor http httpAddress qvrvvo7twg,Not related or irrelevant
576451561334829056,Fri Mar 13 18:35:36 +0000 2015,usrId pam s canadian ; hence httpAddress httpAddress but mother s day this sunday ?! #confused,Not related or irrelevant
576457536959832064,Fri Mar 13 18:59:21 +0000 2015,httpAddress her and siya snowiie pam is make up twitter,Not related or irrelevant
576449114793111552,Fri Mar 13 18:25:53 +0000 2015,bigger than bola in DD i feel old and concerned all at httpAddress http httpAddress dxy9lvypms #cyclonepam,Caution and advice
576457273821827073,Fri Mar 13 18:58:18 +0000 2015,tropical cyclone nathan crawling in nasa satellite imagery nasa goddard space flight center tropical cyclone nat http httpAddress wls1uvjtrm,Other relevant information
576452432265265152,Fri Mar 13 18:39:04 +0000 2015,latest warning graphic for tropical cyclone pam http httpAddress tphpaxkksu,Other relevant information
576446028368474112,Fri Mar 13 18:13:37 +0000 2015,7th grade news pam geller blind to irony sez jon stewart s the most disgusting jew on the planet ! http httpAddress ymgh8sp4oz #ragingwingnuts,Not related or irrelevant
576457948878282752,Fri Mar 13 19:00:59 +0000 2015,usrId a cyclone .,Not related or irrelevant
576450526742601729,Fri Mar 13 18:31:30 +0000 2015,pam near httpAddress http httpAddress ggpj70mkqs,Other relevant information
576448862186909696,Fri Mar 13 18:24:53 +0000 2015,#prayers for #vanautu #pam go away,Sympathy and emotional support
576447294637129728,Fri Mar 13 18:18:39 +0000 2015,i miss pam,Not related or irrelevant
576452457682853888,Fri Mar 13 18:39:10 +0000 2015,well typhoon pam is certainly terrifying http httpAddress gyfhnxulfo,Other relevant information
576452670556364801,Fri Mar 13 18:40:01 +0000 2015,suzanne jenkins #free #kindle the tao of pam pam of babylon book # D romance series family http httpAddress 7bo23eymhh,Not related or irrelevant
576452498531045376,Fri Mar 13 18:39:20 +0000 2015,i hope you guys are okay over there httpAddress,Sympathy and emotional support
576453624047374336,Fri Mar 13 18:43:48 +0000 2015,summer cyclone bavi brewing moving to philippines abs cbn news http httpAddress 0zoldemtmf #typhoon,Not related or irrelevant
576454651119288322,Fri Mar 13 18:47:53 +0000 2015,usrId have a lovely holiday httpAddress if you need us you know where we httpAddress mj,Not related or irrelevant
576456230736130048,Fri Mar 13 18:54:10 +0000 2015,south pacific cyclone kills dozens http httpAddress 8vqts2pmv7,Injured or dead people
576448545844137985,Fri Mar 13 18:23:37 +0000 2015,#vente #mnage #3 dyson dc33c origin aspirateur sans sac technologie radial root cyclone httpAddress http httpAddress bxmbkcrb9c #repassage #maison,Not related or irrelevant
576451600589303808,Fri Mar 13 18:35:46 +0000 2015,cyclone lam rains cause manganese spills at bhp billiton mine in nt officials http httpAddress 2ixmzxsggs,Not related or irrelevant
576446080017125376,Fri Mar 13 18:13:49 +0000 2015,#surf DD DD severe tropical cyclone pam update http httpAddress icscbd7g3d #surfline,Other relevant information
576447345283432448,Fri Mar 13 18:18:51 +0000 2015,cyclone hits island nation of vanuatu http httpAddress 1cifc6jb9g,Other relevant information
576452223686709248,Fri Mar 13 18:38:14 +0000 2015,ifrc releasing usd132 DD from disaster response emergency fund #dref to support vanuatu initial damage assessments usrId #tcpam,Money
576456142072627200,Fri Mar 13 18:53:48 +0000 2015,in pictures how #redcross prepares for disasters like #tcpam w communities in the pacific usrId usrId http httpAddress xyclu60gj6,Other relevant information
576449693825294337,Fri Mar 13 18:28:11 +0000 2015,actu kendall schmidt httpAddress esta semana are you saying pan ? or pam ? one of my favorite httpAddress http httpAddress nkl58ro8ur,Not related or irrelevant
576447765225439232,Fri Mar 13 18:20:31 +0000 2015,my heart and prayers are with my #vanuatu friends as they face #cyclonepam,Sympathy and emotional support
576449837639593984,Fri Mar 13 18:28:45 +0000 2015,#cyclonepam is hammering pacific #sids kiribati tuvalu solomon isl amp ; now httpAddress hope #sendai2015 meeting on #disaster gets the message,Not related or irrelevant
576453790250860544,Fri Mar 13 18:44:28 +0000 2015,tropical cyclone pam hits island nation of vanuatu in s . pacific w winds of DD httpAddress worst in island history ? http httpAddress xnyr6d0s43,Other relevant information
576448723984715776,Fri Mar 13 18:24:20 +0000 2015,3r 1h 2e pam pam D bow D mid 6th recap https httpAddress cbsygjwvoz,Not related or irrelevant
576455753671811072,Fri Mar 13 18:52:16 +0000 2015,clsicos del reggaeton justawkwardgirl 1 . pam pam wisin amp ; httpAddress http httpAddress oaezqxnq7j,Not related or irrelevant
576450021274443776,Fri Mar 13 18:29:29 +0000 2015,georgia house approves cyberbullying bill pam dickerson a democrat from conyers says httpAddress http httpAddress ryj1sxx1qb #cyberbullying,Not related or irrelevant
576457674008752128,Fri Mar 13 18:59:54 +0000 2015,cool hot ! httpAddress helicopter drone httpAddress it s like inside an active volcano http httpAddress 3sqo2opumo,Not related or irrelevant
576448494984171520,Fri Mar 13 18:23:25 +0000 2015,our view for the weekend #geraldton #cyclone by v8jessi http httpAddress g8p2dp2vqk pic from http httpAddress yqdt8u9z5e http httpAddress r0wbwv3pqi,Not related or irrelevant
576455206558380033,Fri Mar 13 18:50:05 +0000 2015,iris would be nothing without pam though #isibaya,Not related or irrelevant
576449439788724224,Fri Mar 13 18:27:11 +0000 2015,cyclone,Not related or irrelevant
576448480912211968,Fri Mar 13 18:23:22 +0000 2015,the calm before the cyclone ! #sunset #geraldton #sky hub #skyporn #everythinggeraldton #geraldton #nofilter #theresacyclon http httpAddress a61rge3nna,Not related or irrelevant
576451209592111104,Fri Mar 13 18:34:12 +0000 2015,thinking of a friend on vanuatu in the south httpAddress he just arrived to do peace corps work but i have a feeling it will be more recovery,Sympathy and emotional support
576455221494300672,Fri Mar 13 18:50:09 +0000 2015,usrId usrId usrId usrId usrId usrId usrId don t mess with pam,Not related or irrelevant
576457415836741632,Fri Mar 13 18:58:52 +0000 2015,usrId yes mam pam .. gonna boozy oogy oogy,Not related or irrelevant
576451715785879553,Fri Mar 13 18:36:13 +0000 2015,usrId vanuatu battered by #supercyclone httpAddress vid http httpAddress shkwkkczew text http httpAddress aor25a9so5 #earth #love #change,Other relevant information
576452002328219648,Fri Mar 13 18:37:21 +0000 2015,cyclone pam hits vanuatu more than DD DD people at risk from category D tropical storm http httpAddress tqheaxypxc,Other relevant information
576456059734265856,Fri Mar 13 18:53:29 +0000 2015,ph call to httpAddress their httpAddress slept under httpAddress winds were httpAddress #cyclonepam,Personal updates
576447574996992000,Fri Mar 13 18:19:46 +0000 2015,islaam islaam islaam everybody is talking about islaam u know why it s not just a word it s a cyclone for bad people,Not related or irrelevant
576457771685560320,Fri Mar 13 19:00:17 +0000 2015,perth braces for storms from cyclone olwyn http httpAddress daoalkletw,Not related or irrelevant
576449056085569536,Fri Mar 13 18:25:39 +0000 2015,prayers to httpAddress,Sympathy and emotional support
576452303592505344,Fri Mar 13 18:38:33 +0000 2015,my latest for usrId #cyclonepam rips through #vanuatu island nation http httpAddress ulanikbwqe http httpAddress qmcytzovhf,Other relevant information
576456920590090240,Fri Mar 13 18:56:54 +0000 2015,pam is make up twitter,Not related or irrelevant
576453274523590656,Fri Mar 13 18:42:25 +0000 2015,thinking of our friends in vanuatu and hoping everyone is httpAddress #cyclonepam,Sympathy and emotional support
576451879552471040,Fri Mar 13 18:36:52 +0000 2015,vanuatu hit by powerful cyclone sky newsaustralia http httpAddress ba0wfqzv98,Other relevant information
576446173893906434,Fri Mar 13 18:14:12 +0000 2015,avast ! #vanuatu hit by powerful cyclone http httpAddress doyuy3jorb #category5cyclone #northeasternislands #unconfirmedreports,Other relevant information
576445725355040768,Fri Mar 13 18:12:25 +0000 2015,ufosfacts news monster category D cyclone makes direct hit on vanuatu kind of surprised i httpAddress http httpAddress d9zudtuirw #ufos #ovnis,Other relevant information
576457772406951936,Fri Mar 13 19:00:17 +0000 2015,usrId k usrId that s httpAddress let s hope #vanuatu httpAddress,Not related or irrelevant
576457642047979520,Fri Mar 13 18:59:46 +0000 2015,as #vanuatu is a great surfing location i have a soft spot for those facing major rough weather httpAddress http httpAddress 2omqeqtga5,Sympathy and emotional support
576453126326239233,Fri Mar 13 18:41:49 +0000 2015,cyclone nathan is near stationary off the coast of cape melville and is expected to intensify later httpAddress http httpAddress rvle6inkt8,Other relevant information
576455407566192641,Fri Mar 13 18:50:53 +0000 2015,damn httpAddress http httpAddress iwpscfoyph,Other relevant information
576456603131506688,Fri Mar 13 18:55:38 +0000 2015,how fabulous is pam s paisley poncho sweater ?! i m in love with all the colors ! get your copy of the pattern httpAddress http httpAddress fkqqxrcwio,Not related or irrelevant
576451987413204992,Fri Mar 13 18:37:18 +0000 2015,usrId #cyclonepam a category D storm hits httpAddress http httpAddress ndtiuwp9dc unicef stands ready to httpAddress http httpAddress prejaun0mz,Volunteer or professional services
576451360444428288,Fri Mar 13 18:34:48 +0000 2015,usrId holly molly !! pam tillis thebest singer songwriter she also wares some kick a s shoes retwitted favorite this huge h townfan,Not related or irrelevant
576445746418819072,Fri Mar 13 18:12:30 +0000 2015,dozens feared dead after cyclone pam hits vanuatu bbcnews http httpAddress ibnuitqtwc,Other relevant information
576446249739509761,Fri Mar 13 18:14:30 +0000 2015,twitter buzz for stone mountain access systems http httpAddress xkbusarr2z rt usrId join me amp ; lady pam tomorrow at the stone httpAddress,Not related or irrelevant
576456706865102848,Fri Mar 13 18:56:03 +0000 2015,us cyclone use crash users clinton,Not related or irrelevant
576457724088737794,Fri Mar 13 19:00:06 +0000 2015,cyclone pam hits #vanuatu more than DD DD people at risk from category D tropical storm http httpAddress wl42zvftz1,Not related or irrelevant
576480809613332480,Fri Mar 13 20:31:50 +0000 2015,hope #cyclonepam is not being an ass the early reports are not httpAddress love to the httpAddress,Sympathy and emotional support
576533711946166272,Sat Mar 14 00:02:03 +0000 2015,the sydney morning gt ; locals head for caves as pam bears down http httpAddress 31fmsfjubb,Displaced people
576533273918115840,Sat Mar 14 00:00:18 +0000 2015,tense wait as hubby and i try calling fam on #tanna both tvl and usrId networks still down from #tcpam,Personal updates
576471492944334848,Fri Mar 13 19:54:48 +0000 2015,thinking of all the people in the pacific httpAddress #cyclonepam,Sympathy and emotional support
576464888979202049,Fri Mar 13 19:28:34 +0000 2015,thinking about my family #cyclonepam #vanuatu,Sympathy and emotional support
576492020790751232,Fri Mar 13 21:16:23 +0000 2015,this is absolutely httpAddress so many deaths httpAddress usrId #cyclonepam now moving over tanna httpAddress http httpAddress tcrn8nkaur,Other relevant information
576458578053185536,Fri Mar 13 19:03:29 +0000 2015,usrId lest we httpAddress http httpAddress xjzay5zzvq pam loml omg,Not related or irrelevant
576463975082168320,Fri Mar 13 19:24:56 +0000 2015,cyclone pam sounds like it s really httpAddress i m really worried about usrId and really hope her ship doesn t attempt to go through it,Personal updates
576499204136312833,Fri Mar 13 21:44:55 +0000 2015,for information the government has a DD hour consular emergency helpline DD DD httpAddress #cyclonepam #today9,Caution and advice
576537335564627968,Sat Mar 14 00:16:27 +0000 2015,cyclone pam thinking of vanuatu my adopted big brother rodney and is wife jennith and little baba hope you are all well,Sympathy and emotional support
576508474420518912,Fri Mar 13 22:21:45 +0000 2015,oxfam is now preparing to respond to what is likely one of the worst cyclones ever seen in the pacific httpAddress #cyclonepam,Other relevant information
576460616321277952,Fri Mar 13 19:11:35 +0000 2015,south pacific cyclone kills dozens the un relief agency says there are reports of more than DD deaths httpAddress http httpAddress dmwfqro5hc,Injured or dead people
576458767723790336,Fri Mar 13 19:04:14 +0000 2015,cyclone pam leaving a trail of devastation in pacific ocean http httpAddress weohsjxqbf #iran,Other relevant information
576473682102484992,Fri Mar 13 20:03:30 +0000 2015,unconfirmed report DD people have died in penama province vanuatu #cyclonepam http httpAddress 18aoni90yd,Injured or dead people
576498459445891072,Fri Mar 13 21:41:58 +0000 2015,the poorest people in the poorest countries get smashed by extreme weather events caused by the richest nations #climatechange #cyclonepam,Not related or irrelevant
